# coding utf-8
#http://loltool.info/promatch/
#LeagueId : 
#42
# Diff :
#1
# YearFilter :
#2019
#(※AllData:-1) 
#output: 
#2:LCS 3:LEC 6:LCK 8:LMS 13:OPL 14:CBLOL 32:TR 42:LJL 51:NA Academy 59:TAL 63:LLA
#
#http://api.lolesports.com/api/v1/scheduleItems?leagueId=42
#startDate : 2019-01-18
#トーナメント名 : LJL 2019 Spring Split      title : ljl_2019_spring
#GameDay : 2019-01-19
2019-02-09,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053107?gameHash=16ceb1acd68a2d50 , USG-vs-RJ_G1
#GameDay : 2019-02-15
2019-02-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011578?gameHash=011f384e6ed19171 , V3-vs-SG_G1
2019-02-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011594?gameHash=bee32b247f695096 , CGA-vs-SG_G1
2019-02-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011616?gameHash=5b916d970ff163a5 , BC-vs-USG_G1
#GameDay : 2019-02-16
2019-02-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011892?gameHash=d9eeec9d02cb5a00 , DFM-vs-RJ_G1
2019-02-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011913?gameHash=447792f677fc5200 , DFM-vs-USG_G1
2019-02-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011942?gameHash=e5efedef1cfbf0c3 , BC-vs-CGA_G1
2019-02-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011982?gameHash=e17c2fa40007e0d7 , BC-vs-AXZ_G1
2019-02-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012011?gameHash=0b37985a63c73147 , V3-vs-AXZ_G1
#GameDay : 2019-02-24
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014880?gameHash=88c12efefcc6a6cc , RJ-vs-BC_G1
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014895?gameHash=0df7f41437117bac , SG-vs-BC_G1
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014915?gameHash=8648ea9f36e2823a , SG-vs-RJ_G1
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014928?gameHash=86cc8449c5ba7854 , DFM-vs-AXZ_G1
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014955?gameHash=f595eddd510e3fe0 , CGA-vs-AXZ_G1
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014970?gameHash=bd0909482f7dfd65 , V3-vs-DFM_G1
2019-02-24,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014997?gameHash=a07ec2843b058ff9 , CGA-vs-USG_G1
#GameDay : 2019-03-01
2019-03-01,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031134?gameHash=7499093d90357183 , AXZ-vs-RJ_G1
2019-03-01,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031155?gameHash=e2ba6e5bdc2ebeca , AXZ-vs-SG_G1
2019-03-01,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031171?gameHash=f2839232a465ed7b , SG-vs-DFM_G1
#GameDay : 2019-03-02
2019-03-02,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031311?gameHash=4553987e58cf4c24 , CGA-vs-DFM_G1
2019-03-02,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021399?gameHash=9aa608f9ae830527 , BC-vs-DFM_G1
2019-03-02,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021413?gameHash=a94e581d4c85064f , BC-vs-V3_G1
2019-03-02,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021447?gameHash=e20ea31771ee20db , CGA-vs-V3_G1
#GameDay : 2019-03-10
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033990?gameHash=6264e125eed44fd8 , V3-vs-USG_G1
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023983?gameHash=7345d90e40dd4b93 , V3-vs-RJ_G1
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023994?gameHash=4a4a270cd4e6f64f , DFM-vs-RJ-1_G1
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024017?gameHash=217a47f2fe68268f , CGA-vs-USG-1_G1
